longitude,latitude,depth,dist_to_land,avg_wave_height,ncf,lcoe,substructure,capacity,fixed_bottom,net_value,avg_wind_speed,score
-96.7575,27.8959,21.64,46.75,1.04,0.49,95,Monopile,0.22,True,-45.0,8.25,-22.05
-96.6485,27.8966,26.04,56.82,1.04,0.49,99,Jacket,0.28,True,-49.0,8.25,-24.009999999999998
-96.5394,27.8972,31.70,61.76,1.04,0.49,102,Jacket,0.28,True,-51.0,8.25,-24.99
-96.4303,27.8977,38.16,64.91,1.04,0.48,104,Jacket,0.28,True,-54.0,8.25,-25.919999999999998
-96.3212,27.8981,44.99,68.53,1.04,0.48,102,Semi,0.28,False,-52.0,8.25,-24.96
-96.2122,27.8983,51.30,74.47,1.12,0.48,104,Semi,0.28,False,-54.0,8.25,-25.919999999999998
-96.1031,27.8985,55.79,80.73,1.14,0.47,107,Semi,0.28,False,-56.0,8.25,-26.32
-95.994,27.8986,56.16,86.2,1.14,0.46,108,Semi,0.28,False,-57.0,8.25,-26.220000000000002
-95.8849,27.8985,56.42,89.98,1.14,0.46,107,Semi,0.28,False,-57.0,8.25,-26.220000000000002
-95.7759,27.8983,57.49,93.71,1.15,0.46,109,Semi,0.28,False,-58.0,8.25,-26.68
-95.6668,27.898,60.14,97.98,1.16,0.45,110,Semi,0.28,False,-60.0,8.25,-27.0
-95.5577,27.8976,64.03,102.71,1.16,0.45,111,Semi,0.28,False,-61.0,8.25,-27.45
-95.4486,27.8971,73.29,107.48,1.16,0.45,113,Semi,0.28,False,-62.0,8.25,-27.900000000000002
-95.3396,27.8965,89.25,112.82,1.16,0.45,113,Semi,0.28,False,-63.0,7.75,-28.35
-95.2305,27.8958,104.48,118.37,1.17,0.44,114,Semi,0.33,False,-64.0,7.75,-28.16
-95.1214,27.8949,119.05,123.66,1.18,0.44,115,Semi,0.33,False,-65.0,7.25,-28.6
-95.0124,27.894,131.38,127.67,1.18,0.44,116,Semi,0.33,False,-66.0,7.25,-29.04
-94.9033,27.8929,144.42,131.48,1.18,0.44,117,Semi,0.33,False,-66.0,7.25,-29.04
-94.7942,27.8917,146.13,135.85,1.18,0.44,117,Semi,0.33,False,-67.0,7.25,-29.48
-94.6852,27.8904,157.80,141.46,1.18,0.44,118,Semi,0.33,False,-67.0,7.25,-29.48
-94.5761,27.889,149.97,147.11,1.18,0.44,118,Semi,0.33,False,-68.0,7.25,-29.92
-94.4671,27.8875,169.99,153.49,1.18,0.44,119,Semi,0.33,False,-68.0,7.25,-29.92
-94.358,27.8859,141.18,160.52,1.18,0.44,119,Semi,0.33,False,-68.0,7.25,-29.92
-94.249,27.8841,119.42,167.59,1.19,0.44,120,Semi,0.33,False,-69.0,7.25,-30.36
-94.14,27.8823,115.04,175.31,1.19,0.44,120,Semi,0.33,False,-69.0,7.25,-30.36
-94.0309,27.8803,127.67,183.26,1.19,0.44,121,Semi,0.33,False,-71.0,7.25,-31.24
-93.9219,27.8782,121.61,191.03,1.19,0.42,129,Semi,0.33,False,-78.0,7.25,-32.76
-93.8129,27.876,110.67,197.69,1.19,0.41,131,Semi,0.33,False,-80.0,7.25,-32.8
-93.7039,27.8737,118.02,204.18,1.18,0.41,131,Semi,0.33,False,-80.0,7.25,-32.8
-93.5949,27.8713,129.69,209.03,1.18,0.42,129,Semi,0.33,False,-78.0,7.25,-32.76
-93.4859,27.8688,149.97,210.1,1.18,0.43,127,Semi,0.33,False,-76.0,7.25,-32.68
-93.3769,27.8661,124.77,211.01,1.18,0.42,129,Semi,0.33,False,-81.0,7.25,-34.019999999999996
-93.2679,27.8634,131.57,211.07,1.18,0.41,131,Semi,0.33,False,-82.0,7.25,-33.62
-93.1589,27.8605,181.20,210.31,1.17,0.41,131,Semi,0.33,False,-83.0,7.25,-34.03
-93.0499,27.8575,175.96,209.57,1.17,0.41,133,Semi,0.33,False,-84.0,7.25,-34.44
-92.941,27.8545,181.35,209.36,1.17,0.41,134,Semi,0.33,False,-85.0,7.25,-34.85
-92.832,27.8513,241.74,209.36,1.17,0.41,135,Semi,0.33,False,-86.0,7.25,-35.26
-92.723,27.8479,369.31,209.36,1.16,0.41,136,Semi,0.33,False,-88.0,7.25,-36.08
-92.6141,27.8445,311.93,209.36,1.15,0.41,136,Semi,0.33,False,-87.0,7.25,-35.669999999999995
-92.5052,27.841,351.08,209.36,1.15,0.4,138,Semi,0.33,False,-90.0,7.25,-36.0
-92.3962,27.8373,301.16,208.46,1.15,0.4,139,Semi,0.33,False,-90.0,7.25,-36.0
-92.2873,27.8336,304.14,205.36,1.15,0.4,139,Semi,0.33,False,-91.0,7.25,-36.4
-92.1784,27.8297,334.40,202.16,1.13,0.4,144,Semi,0.33,False,-94.0,7.25,-37.6
-92.0695,27.8257,321.89,198.51,1.13,0.39,154,Semi,0.33,False,-104.0,7.25,-40.56
-91.9607,27.8216,309.47,194.4,1.13,0.4,152,Semi,0.33,False,-103.0,7.25,-41.2
-91.8518,27.8174,282.58,190.33,1.13,0.4,152,Semi,0.33,False,-102.0,7.25,-40.800000000000004
-91.7429,27.8131,323.35,187.32,1.12,0.4,152,Semi,0.33,False,-102.0,7.25,-40.800000000000004
-91.6341,27.8087,420.79,184.73,1.11,0.4,153,Semi,0.33,False,-103.0,7.25,-41.2
-91.5252,27.8041,443.63,182.11,1.11,0.4,152,Semi,0.33,False,-103.0,7.25,-41.2
-91.4164,27.7995,516.95,179.37,1.11,0.4,153,Semi,0.33,False,-103.0,7.25,-41.2
-91.3076,27.7947,472.38,176.6,1.11,0.4,150,Semi,0.33,False,-100.0,7.25,-40.0
-91.1988,27.7898,438.33,173.28,1.11,0.37,159,Semi,0.33,False,-109.0,7.25,-40.33
-91.09,27.7849,598.21,168.57,1.11,0.36,166,Semi,0.33,False,-116.0,7.25,-41.76
-90.9812,27.7798,635.01,163.79,1.11,0.36,166,Semi,0.33,False,-116.0,6.75,-41.76
-90.8724,27.7745,706.25,159.86,1.12,0.36,168,Semi,0.33,False,-117.0,6.75,-42.12
-90.7637,27.7692,753.70,156.79,1.11,0.36,168,Semi,0.33,False,-118.0,6.75,-42.48
-90.655,27.7638,927.21,153.79,1.11,0.38,163,Semi,0.33,False,-113.0,6.75,-42.94
-90.5462,27.7582,879.76,152.14,1.11,0.41,151,Semi,0.33,False,-101.0,6.75,-41.41
-90.4375,27.7526,887.89,151.08,1.12,0.41,151,Semi,0.33,False,-102.0,6.75,-41.82
-90.3288,27.7468,895.95,150.27,1.12,0.41,151,Semi,0.33,False,-102.0,6.75,-41.82
-90.2201,27.7409,823.63,151.05,1.13,0.41,149,Semi,0.33,False,-99.0,6.75,-40.589999999999996
-90.1115,27.7349,909.17,152.11,1.13,0.41,151,Semi,0.33,False,-101.0,6.75,-41.41
-89.7988,27.7192,989.59,152.69,1.14,0.4,158,Semi,0.33,False,-108.0,6.75,-43.2
-96.8633,27.9889,11.20,34.11,1.04,0.49,89,Monopile,0.19,True,-38.0,8.25,-18.62
-96.7584,27.9935,16.63,41.24,1.04,0.49,93,Monopile,0.22,True,-42.0,8.25,-20.58
-96.6492,27.9942,20.93,48.5,1.04,0.48,97,Monopile,0.22,True,-47.0,8.25,-22.56
-96.54,27.9948,25.18,52.7,1.04,0.48,100,Jacket,0.22,True,-49.0,8.25,-23.52
-96.4308,27.9953,29.55,55.83,1.04,0.48,101,Jacket,0.28,True,-51.0,8.25,-24.48
-96.3216,27.9957,34.39,59.45,1.04,0.48,103,Jacket,0.28,True,-53.0,8.25,-25.439999999999998
-96.2124,27.996,39.28,65.48,1.12,0.48,106,Jacket,0.28,True,-56.0,8.25,-26.88
-96.1032,27.9961,43.32,71.84,1.14,0.47,105,Semi,0.28,False,-54.0,8.25,-25.38
-95.994,27.9962,46.12,77.24,1.14,0.47,105,Semi,0.28,False,-54.0,8.25,-25.38
-95.8848,27.9961,48.09,80.58,1.14,0.46,106,Semi,0.28,False,-56.0,8.25,-25.76
-95.7756,27.996,49.90,83.85,1.15,0.46,108,Semi,0.28,False,-57.0,8.25,-26.220000000000002
-95.6664,27.9957,51.71,88.2,1.16,0.45,109,Semi,0.28,False,-58.0,8.25,-26.1
-95.5572,27.9953,54.14,93.48,1.16,0.45,110,Semi,0.28,False,-59.0,8.25,-26.55
-95.448,27.9948,57.92,98.74,1.16,0.45,111,Semi,0.28,False,-61.0,8.25,-27.45
-95.3388,27.9941,63.41,103.79,1.16,0.44,112,Semi,0.28,False,-62.0,7.75,-27.28
-95.2296,27.9934,71.98,108.76,1.17,0.44,113,Semi,0.28,False,-63.0,7.75,-27.72
-95.1204,27.9926,79.36,113.6,1.18,0.44,114,Semi,0.33,False,-64.0,7.75,-28.16
-95.0112,27.9916,83.36,117.77,1.18,0.44,115,Semi,0.33,False,-64.0,7.25,-28.16
-94.902,27.9905,84.07,121.85,1.18,0.44,115,Semi,0.33,False,-65.0,7.25,-28.6
-94.7929,27.9893,84.04,126.52,1.18,0.44,116,Semi,0.33,False,-65.0,7.25,-28.6
-94.6837,27.988,80.71,132.53,1.18,0.44,116,Semi,0.33,False,-66.0,7.25,-29.04
-94.5745,27.9866,75.31,138.58,1.18,0.44,117,Semi,0.33,False,-66.0,7.25,-29.04
-94.4653,27.9851,82.98,145.36,1.18,0.44,117,Semi,0.33,False,-67.0,7.25,-29.48
-94.3562,27.9835,88.16,152.77,1.18,0.44,118,Semi,0.33,False,-67.0,7.25,-29.48
-94.247,27.9817,86.25,160.2,1.19,0.44,119,Semi,0.33,False,-68.0,7.25,-29.92
-94.1378,27.9799,82.57,167.86,1.19,0.43,122,Semi,0.33,False,-71.0,7.25,-30.53
-94.0287,27.9779,82.41,175.61,1.19,0.42,127,Semi,0.33,False,-76.0,7.25,-31.919999999999998
-93.9195,27.9758,85.26,183.06,1.19,0.41,129,Semi,0.33,False,-78.0,7.25,-31.979999999999997
-93.8104,27.9736,94.16,188.9,1.19,0.41,130,Semi,0.33,False,-79.0,7.25,-32.39
-93.7012,27.9713,98.31,194.49,1.18,0.42,128,Semi,0.33,False,-77.0,7.25,-32.339999999999996
-93.5921,27.9689,98.90,198.67,1.18,0.43,125,Semi,0.33,False,-74.0,7.25,-31.82
-93.483,27.9664,111.24,199.6,1.18,0.42,127,Semi,0.33,False,-76.0,7.25,-31.919999999999998
-93.3739,27.9637,108.54,200.41,1.18,0.42,129,Semi,0.33,False,-81.0,7.25,-34.019999999999996
-93.2647,27.961,113.14,200.38,1.18,0.41,130,Semi,0.33,False,-81.0,7.25,-33.21
-93.1556,27.9581,119.75,199.58,1.17,0.41,130,Semi,0.33,False,-81.0,7.25,-33.21
-93.0465,27.9551,128.93,198.8,1.17,0.41,131,Semi,0.33,False,-83.0,7.25,-34.03
-92.9374,27.9521,128.91,198.58,1.17,0.41,132,Semi,0.33,False,-84.0,7.25,-34.44
-92.8284,27.9489,154.00,198.58,1.17,0.41,133,Semi,0.33,False,-84.0,7.25,-34.44
-92.7193,27.9455,181.26,198.58,1.15,0.41,133,Semi,0.33,False,-85.0,7.25,-34.85
-92.6102,27.9421,159.34,198.58,1.15,0.41,133,Semi,0.33,False,-85.0,7.25,-34.85
-92.5012,27.9386,160.50,198.58,1.15,0.4,135,Semi,0.33,False,-87.0,7.25,-34.800000000000004
-92.3921,27.9349,132.82,197.81,1.15,0.4,136,Semi,0.33,False,-87.0,7.25,-34.800000000000004
-92.2831,27.9312,200.91,195.15,1.15,0.4,137,Semi,0.33,False,-89.0,7.25,-35.6
-92.174,27.9273,161.86,192.41,1.13,0.4,145,Semi,0.33,False,-95.0,7.25,-38.0
-92.065,27.9233,148.24,188.87,1.13,0.39,151,Semi,0.33,False,-101.0,7.25,-39.39
-91.956,27.9192,153.92,184.53,1.13,0.39,151,Semi,0.33,False,-101.0,7.25,-39.39
-91.847,27.915,177.34,180.23,1.13,0.4,150,Semi,0.33,False,-100.0,7.25,-40.0
-91.738,27.9107,179.83,177.03,1.12,0.4,149,Semi,0.33,False,-100.0,7.25,-40.0
-91.6291,27.9062,287.77,174.28,1.11,0.4,150,Semi,0.33,False,-100.0,7.25,-40.0
-91.5201,27.9017,246.99,171.59,1.11,0.4,149,Semi,0.33,False,-99.0,7.25,-39.6
-91.4111,27.897,250.81,169.31,1.11,0.4,148,Semi,0.33,False,-98.0,7.25,-39.2
-91.3022,27.8923,321.34,167.11,1.11,0.4,147,Semi,0.33,False,-97.0,7.25,-38.800000000000004
-91.1933,27.8874,293.04,164.11,1.1,0.37,157,Semi,0.33,False,-107.0,7.25,-39.589999999999996
-91.0844,27.8824,410.73,159.13,1.1,0.36,162,Semi,0.33,False,-111.0,7.25,-39.96
-90.9755,27.8773,439.50,154.05,1.1,0.36,162,Semi,0.33,False,-111.0,6.75,-39.96
-90.8666,27.8721,410.35,149.84,1.1,0.36,161,Semi,0.33,False,-110.0,6.75,-39.6
-90.7577,27.8667,499.70,146.55,1.1,0.36,162,Semi,0.33,False,-111.0,6.75,-39.96
-90.6488,27.8613,698.79,143.31,1.09,0.38,160,Semi,0.33,False,-110.0,6.75,-41.8
-90.54,27.8558,684.77,141.54,1.09,0.41,146,Semi,0.33,False,-96.0,6.75,-39.36
-90.4311,27.8501,767.47,140.39,1.09,0.41,148,Semi,0.33,False,-98.0,6.75,-40.18
-90.3223,27.8443,764.76,139.51,1.09,0.41,147,Semi,0.33,False,-98.0,6.75,-40.18
-90.2135,27.8384,683.99,140.35,1.09,0.41,145,Semi,0.33,False,-96.0,6.75,-39.36
-90.1047,27.8324,843.33,141.5,1.09,0.41,149,Semi,0.33,False,-99.0,6.75,-40.589999999999996
-89.996,27.8263,781.76,142.34,1.09,0.4,151,Semi,0.33,False,-101.0,6.75,-40.400000000000006
-89.8872,27.8201,964.59,142.38,1.09,0.4,155,Semi,0.33,False,-105.0,6.75,-42.0
-96.7561,28.0877,10.33,35.44,1.04,0.48,90,Monopile,0.19,True,-40.0,7.75,-19.2
-96.65,28.0918,15.86,38.71,1.04,0.48,94,Monopile,0.22,True,-44.0,8.25,-21.119999999999997
-96.5406,28.0924,20.04,42.47,1.04,0.48,96,Monopile,0.22,True,-46.0,8.25,-22.08
-96.4313,28.0929,24.11,46.31,1.04,0.48,99,Monopile,0.22,True,-49.0,8.25,-23.52
-96.322,28.0933,26.98,50.51,1.04,0.48,100,Jacket,0.28,True,-50.0,8.25,-24.0
-96.2127,28.0936,30.10,56.59,1.12,0.48,102,Jacket,0.28,True,-52.0,8.25,-24.96
-96.1033,28.0938,33.57,62.93,1.14,0.47,104,Jacket,0.28,True,-53.0,8.25,-24.91
-95.994,28.0938,36.58,68.19,1.14,0.47,106,Jacket,0.28,True,-56.0,8.25,-26.32
-95.8847,28.0937,39.13,71.15,1.14,0.46,108,Jacket,0.28,True,-57.0,8.25,-26.220000000000002
-95.7754,28.0936,41.65,74.04,1.15,0.46,106,Semi,0.28,False,-56.0,8.25,-25.76
-95.666,28.0933,44.51,78.53,1.16,0.45,108,Semi,0.28,False,-57.0,8.25,-25.650000000000002
-95.5567,28.0929,47.52,84.39,1.16,0.45,109,Semi,0.28,False,-58.0,8.25,-26.1
-95.4474,28.0924,49.74,90.19,1.16,0.45,110,Semi,0.28,False,-60.0,7.75,-27.0
-95.3381,28.0917,52.13,94.84,1.16,0.45,111,Semi,0.28,False,-60.0,7.75,-27.0
-95.2287,28.091,54.97,99.09,1.17,0.44,112,Semi,0.28,False,-61.0,7.75,-26.84
-95.1194,28.0902,57.72,103.37,1.18,0.44,113,Semi,0.28,False,-62.0,7.75,-27.28
-95.0101,28.0892,60.98,107.79,1.18,0.44,114,Semi,0.28,False,-63.0,7.75,-27.72
-94.9008,28.0881,59.53,112.24,1.18,0.44,114,Semi,0.33,False,-64.0,7.75,-28.16
-94.7915,28.0869,59.56,117.3,1.18,0.44,115,Semi,0.33,False,-64.0,7.25,-28.16
-94.6822,28.0856,59.00,123.74,1.18,0.44,115,Semi,0.33,False,-65.0,7.25,-28.6
-94.5729,28.0842,57.68,130.22,1.18,0.44,116,Semi,0.33,False,-65.0,7.25,-28.6
-94.4636,28.0827,58.14,137.4,1.18,0.44,117,Semi,0.33,False,-66.0,7.25,-29.04
-94.3543,28.0811,62.09,145.21,1.18,0.44,117,Semi,0.33,False,-67.0,7.25,-29.48
-94.245,28.0793,63.27,153.0,1.19,0.43,120,Semi,0.33,False,-69.0,7.25,-29.669999999999998
-94.1357,28.0775,66.74,160.51,1.19,0.41,127,Semi,0.33,False,-76.0,7.25,-31.159999999999997
-94.0264,28.0755,70.88,167.9,1.19,0.41,128,Semi,0.33,False,-77.0,7.25,-31.569999999999997
-93.9171,28.0734,70.46,174.92,1.19,0.41,129,Semi,0.33,False,-78.0,7.25,-31.979999999999997
-93.8079,28.0712,74.45,179.84,1.19,0.42,127,Semi,0.33,False,-76.0,7.25,-31.919999999999998
-93.6986,28.0689,77.14,184.43,1.18,0.43,123,Semi,0.33,False,-73.0,7.25,-31.39
-93.5893,28.0665,78.24,187.93,1.18,0.42,126,Semi,0.33,False,-75.0,7.25,-31.5
-93.4801,28.064,84.45,188.88,1.18,0.42,127,Semi,0.33,False,-79.0,7.25,-33.18
-93.3708,28.0613,88.86,189.73,1.18,0.42,128,Semi,0.33,False,-80.0,7.25,-33.6
-93.2616,28.0586,92.38,189.71,1.18,0.41,129,Semi,0.33,False,-80.0,7.25,-32.8
-93.1524,28.0557,94.74,188.86,1.17,0.41,129,Semi,0.33,False,-80.0,7.25,-32.8
-93.0431,28.0527,95.34,188.03,1.17,0.41,131,Semi,0.33,False,-82.0,7.25,-33.62
-92.9339,28.0496,95.27,187.8,1.17,0.41,131,Semi,0.33,False,-83.0,7.25,-34.03
-92.8247,28.0464,96.94,187.8,1.17,0.41,132,Semi,0.33,False,-83.0,7.25,-34.03
-92.7155,28.0431,103.59,187.8,1.15,0.41,132,Semi,0.33,False,-83.0,7.25,-34.03
-92.6063,28.0397,107.97,187.8,1.15,0.41,132,Semi,0.33,False,-83.0,7.25,-34.03
-92.4971,28.0361,94.49,187.8,1.15,0.4,134,Semi,0.33,False,-85.0,7.25,-34.0
-92.388,28.0325,108.45,187.16,1.15,0.4,135,Semi,0.33,False,-86.0,7.25,-34.4
-92.2788,28.0287,117.73,184.97,1.15,0.4,138,Semi,0.33,False,-90.0,7.25,-36.0
-92.1696,28.0248,105.43,182.71,1.13,0.4,145,Semi,0.33,False,-95.0,7.25,-38.0
-92.0605,28.0208,108.86,179.29,1.13,0.39,150,Semi,0.33,False,-100.0,7.25,-39.0
-91.9514,28.0167,108.89,174.7,1.13,0.39,150,Semi,0.33,False,-100.0,7.25,-39.0
-91.8422,28.0125,113.71,170.17,1.13,0.39,150,Semi,0.33,False,-100.0,7.25,-39.0
-91.7331,28.0082,113.93,166.77,1.12,0.4,148,Semi,0.33,False,-98.0,7.25,-39.2
-91.624,28.0038,158.62,163.85,1.11,0.4,148,Semi,0.33,False,-98.0,7.25,-39.2
-91.5149,27.9992,169.61,161.08,1.11,0.4,147,Semi,0.33,False,-97.0,7.25,-38.800000000000004
-91.4059,27.9946,163.24,159.3,1.11,0.4,146,Semi,0.33,False,-96.0,7.25,-38.400000000000006
-91.2968,27.9898,204.90,157.7,1.11,0.4,144,Semi,0.33,False,-94.0,7.25,-37.6
-91.1877,27.9849,157.99,155.05,1.1,0.37,153,Semi,0.33,False,-103.0,7.25,-38.11
-91.0787,27.9799,174.61,149.77,1.1,0.36,157,Semi,0.33,False,-107.0,6.75,-38.519999999999996
-90.9697,27.9748,205.11,144.37,1.1,0.36,157,Semi,0.33,False,-106.0,6.75,-38.16
-90.8607,27.9696,339.91,139.88,1.1,0.36,158,Semi,0.33,False,-108.0,6.75,-38.879999999999995
-90.7517,27.9642,297.33,136.34,1.1,0.36,157,Semi,0.33,False,-107.0,6.75,-38.519999999999996
-90.6427,27.9588,324.69,132.86,1.09,0.38,151,Semi,0.33,False,-101.0,6.75,-38.38
-90.5337,27.9532,455.63,130.95,1.09,0.41,140,Semi,0.33,False,-91.0,6.75,-37.309999999999995
-90.4247,27.9476,577.46,129.71,1.09,0.41,143,Semi,0.33,False,-93.0,6.75,-38.129999999999995
-90.3158,27.9418,626.19,128.76,1.09,0.41,144,Semi,0.33,False,-94.0,6.75,-38.54
-90.2069,27.9359,585.82,129.67,1.09,0.41,142,Semi,0.33,False,-93.0,6.75,-38.129999999999995
-90.098,27.9299,631.65,130.91,1.09,0.41,144,Semi,0.33,False,-94.0,6.75,-38.54
-89.9891,27.9238,670.77,131.82,1.09,0.4,147,Semi,0.33,False,-98.0,6.75,-39.2
-89.8802,27.9175,817.45,131.86,1.09,0.4,152,Semi,0.33,False,-102.0,6.75,-40.800000000000004
-89.7713,27.9112,874.86,131.86,1.09,0.4,153,Semi,0.33,False,-104.0,6.75,-41.6
-89.6636,27.91,921.53,130.73,1.09,0.4,155,Semi,0.33,False,-105.0,6.75,-42.0
-96.6481,28.1857,7.97,29.2,1.04,0.46,92,Monopile,0.19,True,-42.0,7.75,-19.32
-96.5413,28.19,13.62,32.48,1.04,0.48,92,Monopile,0.19,True,-42.0,7.75,-20.16
-96.4318,28.1905,19.41,37.29,1.04,0.48,96,Monopile,0.22,True,-45.0,8.25,-21.599999999999998
-96.3224,28.1909,23.34,42.27,1.04,0.48,98,Monopile,0.22,True,-48.0,8.25,-23.04
-96.2129,28.1912,24.25,48.07,1.12,0.48,98,Monopile,0.22,True,-48.0,8.25,-23.04
-96.1034,28.1913,26.02,53.98,1.14,0.47,101,Jacket,0.28,True,-51.0,8.25,-23.97
-95.994,28.1914,28.74,58.88,1.14,0.47,103,Jacket,0.28,True,-53.0,8.25,-24.91
-95.8845,28.1913,31.73,61.65,1.14,0.46,105,Jacket,0.28,True,-54.0,8.25,-24.84
-95.7751,28.1912,34.43,64.35,1.15,0.46,107,Jacket,0.28,True,-56.0,8.25,-25.76
-95.6656,28.1909,37.01,69.01,1.16,0.46,108,Jacket,0.28,True,-58.0,8.25,-26.68
-95.5562,28.1905,39.48,75.34,1.16,0.45,111,Jacket,0.28,True,-60.0,8.25,-27.0
-95.4467,28.19,42.58,81.56,1.16,0.45,109,Semi,0.28,False,-58.0,8.25,-26.1
-95.3373,28.1893,45.52,85.85,1.16,0.45,109,Semi,0.28,False,-59.0,7.75,-26.55
-95.2278,28.1886,47.71,89.44,1.17,0.45,110,Semi,0.28,False,-60.0,7.75,-27.0
-95.1184,28.1877,49.75,93.21,1.18,0.44,111,Semi,0.28,False,-61.0,7.75,-26.84
-95.009,28.1868,50.29,97.92,1.18,0.44,112,Semi,0.28,False,-62.0,7.75,-27.28
-94.8995,28.1857,50.66,102.78,1.18,0.44,113,Semi,0.28,False,-62.0,7.75,-27.28
-94.7901,28.1845,51.24,108.26,1.18,0.44,114,Semi,0.28,False,-63.0,7.75,-27.72
-94.6807,28.1832,53.05,115.14,1.18,0.44,114,Semi,0.33,False,-64.0,7.25,-28.16
-94.5712,28.1818,53.94,122.07,1.18,0.44,115,Semi,0.33,False,-64.0,7.25,-28.16
-94.4618,28.1803,54.54,129.59,1.18,0.44,116,Semi,0.33,False,-65.0,7.25,-28.6
-94.3524,28.1787,54.81,137.64,1.18,0.43,118,Semi,0.33,False,-67.0,7.25,-28.81
-94.243,28.1769,56.79,145.66,1.19,0.41,125,Semi,0.33,False,-74.0,7.25,-30.34
-94.1335,28.175,59.79,153.06,1.19,0.41,127,Semi,0.33,False,-76.0,7.25,-31.159999999999997
-94.0241,28.1731,65.29,160.24,1.19,0.41,127,Semi,0.33,False,-76.0,7.25,-31.159999999999997
-93.9147,28.171,69.21,166.93,1.19,0.42,126,Semi,0.33,False,-75.0,7.25,-31.5
-93.8053,28.1688,68.79,170.89,1.19,0.43,122,Semi,0.33,False,-71.0,7.25,-30.53
-93.6959,28.1665,67.03,174.43,1.18,0.43,124,Semi,0.33,False,-73.0,7.25,-31.39
-93.5866,28.1641,65.66,177.19,1.18,0.42,126,Semi,0.33,False,-55.0,7.25,-23.099999999999998
-93.4772,28.1615,65.46,178.16,1.18,0.42,127,Semi,0.33,False,-78.0,7.25,-32.76
-93.3678,28.1589,69.03,179.06,1.18,0.42,127,Semi,0.33,False,-79.0,7.25,-33.18
-93.2584,28.1561,73.04,179.04,1.18,0.41,128,Semi,0.33,False,-80.0,7.25,-32.8
-93.1491,28.1533,76.56,178.14,1.17,0.41,128,Semi,0.33,False,-80.0,7.25,-32.8
-93.0397,28.1503,77.30,177.27,1.17,0.41,130,Semi,0.33,False,-81.0,7.25,-33.21
-92.9304,28.1472,77.03,177.02,1.17,0.41,130,Semi,0.33,False,-82.0,7.25,-33.62
-92.8211,28.144,78.29,177.02,1.17,0.41,131,Semi,0.33,False,-82.0,7.25,-33.62
-92.7117,28.1406,79.56,177.02,1.15,0.41,131,Semi,0.33,False,-82.0,7.25,-33.62
-92.6024,28.1372,82.19,177.02,1.15,0.41,131,Semi,0.33,False,-82.0,7.25,-33.62
-92.4931,28.1337,81.80,177.02,1.15,0.4,133,Semi,0.33,False,-85.0,7.25,-34.0
-92.3838,28.13,82.27,176.53,1.15,0.4,134,Semi,0.33,False,-85.0,7.25,-34.0
-92.2745,28.1262,83.79,174.83,1.14,0.4,141,Semi,0.33,False,-93.0,7.25,-37.2
-92.1652,28.1224,82.56,173.09,1.13,0.41,143,Semi,0.33,False,-93.0,7.25,-38.129999999999995
-92.056,28.1184,85.28,169.79,1.13,0.4,145,Semi,0.33,False,-95.0,7.25,-38.0
-91.9467,28.1143,84.65,164.95,1.13,0.39,149,Semi,0.33,False,-99.0,7.25,-38.61
-91.8375,28.11,87.21,160.16,1.13,0.39,149,Semi,0.33,False,-100.0,7.25,-39.0
-91.7282,28.1057,91.94,156.56,1.12,0.39,148,Semi,0.33,False,-98.0,7.25,-38.22
-91.619,28.1013,101.11,153.44,1.11,0.4,146,Semi,0.33,False,-96.0,7.25,-38.400000000000006
-91.5098,28.0967,113.58,150.57,1.11,0.4,146,Semi,0.33,False,-96.0,7.25,-38.400000000000006
-91.4006,28.0921,116.70,149.19,1.11,0.4,144,Semi,0.33,False,-95.0,7.25,-38.0
-91.2914,28.0873,117.57,148.05,1.11,0.4,142,Semi,0.33,False,-92.0,7.25,-36.800000000000004
-91.1822,28.0824,113.61,145.7,1.1,0.4,142,Semi,0.33,False,-92.0,6.75,-36.800000000000004
-91.0731,28.0774,110.70,140.27,1.1,0.36,155,Semi,0.33,False,-105.0,6.75,-37.8
-90.9639,28.0723,110.59,134.7,1.1,0.36,154,Semi,0.33,False,-104.0,6.75,-37.44
-90.8548,28.067,158.24,129.99,1.1,0.36,155,Semi,0.33,False,-104.0,6.75,-37.44
-90.7456,28.0617,165.84,126.19,1.09,0.37,152,Semi,0.33,False,-102.0,6.75,-37.74
-90.6365,28.0563,168.49,122.44,1.09,0.4,138,Semi,0.33,False,-88.0,6.75,-35.2
-90.5274,28.0507,207.43,120.38,1.09,0.41,136,Semi,0.33,False,-86.0,6.75,-35.26
-90.4183,28.045,307.62,119.03,1.09,0.41,138,Semi,0.33,False,-88.0,6.75,-36.08
-90.3093,28.0392,374.77,118.0,1.09,0.41,138,Semi,0.33,False,-89.0,6.75,-36.489999999999995
-90.2002,28.0333,439.81,118.99,1.09,0.41,139,Semi,0.33,False,-89.0,6.75,-36.489999999999995
-90.0912,28.0273,497.85,120.34,1.09,0.41,140,Semi,0.33,False,-90.0,6.75,-36.9
-89.9822,28.0212,550.38,121.32,1.09,0.41,142,Semi,0.33,False,-92.0,6.75,-37.72
-89.8732,28.015,687.25,121.37,1.09,0.4,148,Semi,0.33,False,-98.0,6.75,-39.2
-89.7642,28.0086,754.20,121.37,1.09,0.4,150,Semi,0.33,False,-101.0,6.75,-40.400000000000006
-89.6552,28.0022,766.94,120.73,1.09,0.4,152,Semi,0.33,False,-102.0,6.75,-40.800000000000004
